1	1	1	1	5	右	0	1	5	左	1.5					
4	7	1	15	2	随机	1	18	4	随机	0	20	1	右	0	20	1	左	3
4	8	1	1	5	左	0	1	6	右	0	4	2	随机	1	19	2	随机	2
4	9	1	1	8	随机	0	17	4	随机	0	18	3	随机	1	9	1	随机	2
4	10	1	1	10	随机	0	9	1	左	0	12	1	右	3	20	1	随机	2
4	11	1	1	10	随机	0	5	2	随机	0	18	4	随机	1				
4	12	1	1	5	右	0	15	2	随机	2	1	6	左	1	2	4	随机	2
4	13	1	1	8	随机	0	17	4	随机	0	18	3	随机	1	3	2	随机	1
4	14	1	5	3	随机	0	15	2	随机	1	1	9	随机	0	4	3	随机	2
4	15	1	1	10	随机	0	18	3	随机	0	20	1	随机	1	20	1	随机	3
4	16	1	15	2	随机	0	1	10	随机	0	4	3	左	2	9	1	右	2
4	17	1	1	10	随机	0	17	5	随机	0	18	2	随机	2				
4	18	1	1	10	随机	0	9	1	随机	0	15	2	随机 	2	2	4	随机	2
4	19	1	1	8	随机	0	4	2	左	0	4	4	右	0	15	3	随机	3
4	20	1	9	1	左	0	17	5	随机	0	10	1	右	1	19	2	随机	2
4	21	1	1	10	右	0	15	2	左	0	10	1	右	3	18	4	随机	0
4	22	1	1	10	随机	0	15	3	随机	0	20	1	右	4	3	2	随机	1
4	23	1	5	2	随机	0	17	5	随机	0	1	8	随机	2	19	3	随机	2
4	24	1	1	10	左	0	9	1	随机	4	15	3	随机	2	20	1	随机	0
4	25	1	1	10	随机	0	18	3	随机	0	4	3	随机	1	3	2	随机	1
4	26	1	1	8	随机	0	2	5	随机	0	15	2	随机	0	4	3	随机	1
4	27	1	1	8	随机	0	2	5	随机	0	18	3	随机	0	17	2	随机	2
4	28	1	1	10	随机	0	3	3	随机	0	15	3	随机	0	18	2	随机	3
4	29	1	1	10	随机	0	17	4	随机	0	4	2	随机	0	18	2	随机	1
4	30	1	2	10	随机	2	19	3	随机	0	15	2	随机	2	12	1	随机	5
4	31	1	1	10	右	0	18	4	左	2	9	2	左	2.5	20	1	随机	3
4	32	1	3	4	左	1	2	6	右	2	1	9	随机	2				
4	33	1	1	10	随机	0	4	3	右	2	17	4	随机	1	15	2	随机	1
4	34	1	18	2	随机	0	19	2	随机	2	2	6	随机	0	1	6	随机	2
4	35	1	1	10	随机	1	17	4	随机	0	9	1	随机	1	4	2	随机	2
4	36	1	1	8	随机	0	5	4	随机	1	4	6	随机	1	9	1	随机	2
4	37	1	15	2	随机	4	18	3	随机	0	1	8	随机	0	17	6	随机	1
4	38	1	1	10	随机	0	20	1	随机	2	3	2	随机	1	5	2	随机	1
4	39	1	1	10	随机	0	17	4	随机	0	18	2	随机	1	9	1	随机	1
4	40	1	1	10	随机	0	9	1	随机	0	4	2	随机	1	3	2	随机	2
4	41	1	1	10	随机	0	4	3	随机	0	18	4	随机	1				
4	42	1	1	5	右	0	15	3	随机	2	1	6	左	1	4	3	随机	2
4	43	1	9	2	随机	0	17	6	随机	0	18	5	随机	1	2	4	随机	1
4	44	1	5	2	随机	0	15	3	随机	1	1	7	随机	2	2	5	随机	1
4	45	1	1	10	随机	0	18	4	随机	0	2	4	随机	1				
4	46	1	15	3	随机	0	1	7	随机	0	5	4	随机	2	9	1	右	2
4	47	1	1	8	随机	0	17	5	随机	0	18	2	随机	2	4	2	随机	2
4	48	1	1	10	随机	0	9	1	随机	0	15	2	随机 	2	20	2	随机	2
4	49	1	1	11	随机	0	5	2	随机	0	4	1	右	0	2	5	随机	2
4	50	1	12	1	左	5	11	1	右	0	18	3	随机	2	3	3	随机	3
5	1	1	1	5	右	0	6	2	左	2	1	4	左	2.5				
5	2	1	20	1	左	0	1	5	右	2	1	5	左	2	19	1	随机	3
5	3	1	1	5	左	0	1	5	右	2	17	2	随机	1				
5	4	1	17	3	随机	0	20	1	随机	2	1	9	随机	0				
5	5	1	1	7	随机	1	17	3	随机	0	9	3	随机	1				
5	6	1	1	5	左	0	1	5	右	1	20	1	随机	1	6	2	随机	3
5	7	1	3	2	随机	4	20	1	随机	0	1	7	右	0	2	5	随机	3
5	8	1	1	5	左	0	1	5	右	0	6	2	随机	1	6	2	随机	3
5	9	1	1	9	随机	0	17	3	随机	0	19	2	随机	1				
5	10	1	1	12	随机	0	9	2	随机	0								
5	11	1	1	10	随机	0	6	2	随机	0	19	3	随机	1				
5	12	1	1	5	右	0	15	1	随机	2	1	6	左	1	17	3	随机	3
5	13	1	9	2	随机	0	17	6	随机	2	19	3	随机	1	3	4	随机	2
5	14	1	6	2	随机	0	11	1	随机	1	1	7	随机	0	2	5	随机	3
5	15	1	1	10	随机	0	19	3	随机	0	16	2	随机	1				
5	16	1	15	2	随机	0	1	8	随机	0	6	3	左	2	9	2	右	2
5	17	1	1	7	随机	0	17	5	随机	0	19	2	随机	2	20	1	随机	3
5	18	1	1	10	随机	0	9	2	随机	0	15	2	随机 	2	2	2	随机	2
5	19	1	1	8	随机	0	6	2	左	0	6	2	右	0	16	3	随机	3
5	20	1	9	4	随机	2	17	5	随机	0	20	1	随机	1	2	5	随机	3
5	21	1	1	6	右	0	11	1	左	0	10	1	右	3	19	8	随机	0
5	22	1	1	10	随机	0	15	2	随机	0	3	4	随机	2				
5	23	1	6	2	随机	0	17	6	随机	0	1	8	随机	2				
5	24	1	1	8	左	0	9	3	随机	0	15	2	随机	2	4	3	随机	1
5	25	1	1	10	随机	0	19	4	随机	0	6	2	随机	1				
5	26	1	1	8	随机	0	2	5	随机	0	11	2	随机	0	6	1	随机	1
5	27	1	1	10	随机	0	2	4	随机	0	19	3	随机	0				
5	28	1	1	10	随机	0	2	5	随机	0	15	2	随机	0				
5	29	1	1	8	随机	0	17	4	随机	0	6	2	随机	0	19	3	随机	1
5	30	1	2	5	随机	2	19	10	随机	0	11	2	随机	2				
5	31	1	1	10	右	0	19	5	左	2	9	2	左	2.5				
5	32	1	9	3	左	1	2	5	右	2	1	9	随机	2				
5	33	1	1	10	随机	0	3	2	随机	2	17	4	随机	1	15	2	随机	1
5	34	1	17	4	随机	0	19	3	随机	2	2	5	随机	0	1	6	随机	2
5	35	1	1	8	随机	1	17	4	随机	0	9	2	随机	1	6	4	随机	2
5	36	1	1	5	左	1	2	5	右	0	6	4	随机	1	9	4	随机	2
5	37	1	11	1	随机	4	19	4	随机	0	1	8	随机	0	17	5	随机	1
5	38	1	1	10	随机	0	3	3	随机	2	6	3	随机	1	15	2	随机	1
5	39	1	1	10	随机	0	17	4	随机	0	19	4	随机	1	9	1	随机	1
5	40	1	1	12	随机	0	9	2	随机	0	6	4	随机	1	20	1	随机	2
5	41	1	1	10	随机	0	6	5	随机	3	19	4	随机	1				
5	42	1	1	10	随机	0	15	2	随机	2	2	4	随机	1	4	3	随机	2
5	43	1	2	5	随机	0	17	4	随机	0	8	5	随机	1	4	5	随机	1
5	44	1	6	5	随机	0	11	1	随机	1	1	7	随机	0	2	6	随机	1
5	45	1	1	10	随机	0	19	6	随机	0	2	4	随机	1				
5	46	1	15	2	随机	0	1	9	随机	0	6	5	随机	2	9	3	随机	2
5	47	1	1	10	随机	0	17	5	随机	0	19	4	随机	2	6	1	随机	2
5	48	1	1	10	随机	0	9	2	随机	0	15	3	随机 	2	5	5	随机	2
5	49	1	1	8	随机	0	6	5	随机	0	20	1	随机	0	2	6	随机	2
5	50	1	1	9	随机	0	6	5	随机	0	11	2	随机	2	19	4	随机	3
6	1	1	1	9	随机	0	7	2	左	2								
6	2	1	20	1	左	0	1	6	随机	2	2	3	随机	2	21	1	随机	3
6	3	1	1	5	左	0	3	2	右	2	17	4	随机	1				
6	4	1	17	4	随机	0	20	1	随机	2	1	6	随机	0				
6	5	1	1	6	随机	1	17	4	随机	0	9	2	随机	1				
6	6	1	1	5	左	0	1	6	右	1	21	1	随机	1				
6	7	1	4	4	随机	4	20	1	随机	0	1	7	随机	0				
6	8	1	1	5	左	0	1	6	右	0	7	1	随机	1				
6	9	1	1	7	随机	0	17	4	随机	0	21	2	随机	1				
6	10	1	1	11	随机	0	9	2	随机	0								
6	11	1	1	9	随机	0	7	2	随机	0	21	2	随机	1				
6	12	1	1	5	右	0	15	2	随机	2	1	6	左	1				
6	13	1	8	4	随机	0	18	3	随机	0	21	2	随机	1	3	4	随机	2
6	14	1	7	2	随机	0	12	1	随机	1	1	7	随机	0	8	3	随机	3
6	15	1	1	10	随机	0	21	2	随机	0	19	2	随机	1				
6	16	1	15	2	随机	0	1	8	随机	0	7	2	左	2	9	2	右	2
6	17	1	1	8	随机	0	18	2	随机	0	21	2	随机	2	19	2	随机	1
6	18	1	1	10	随机	0	9	2	随机	0	15	2	随机 	2				
6	19	1	1	8	随机	0	7	2	左	0	7	2	右	0	18	2	随机	2
6	20	1	9	2	随机	1	17	5	随机	0	18	4	随机	1	19	3	随机	2
6	21	1	1	10	随机	0	12	1	左	0	10	1	右	3	21	2	随机	0
6	22	1	1	10	随机	0	15	2	随机	0	16	2	随机	2				
6	23	1	7	2	随机	0	17	5	随机	0	1	8	随机	2				
6	24	1	1	8	左	0	9	2	随机	0	15	2	随机	2	3	3	随机	1
6	25	1	1	10	随机	0	21	2	随机	0	7	2	随机	1	20	1	随机	2
6	26	1	1	8	随机	0	2	4	随机	0	11	2	随机	0	7	1	随机	1
6	27	1	1	9	随机	0	2	4	随机	0	21	2	随机	0				
6	28	1	1	9	随机	0	2	5	随机	0	15	2	随机	0				
6	29	1	1	9	随机	0	17	4	随机	0	7	2	随机	0	20	1	随机	1
6	30	1	2	8	随机	2	21	3	随机	0	11	2	随机	3	3	3	随机	1
6	31	1	1	12	随机	0	21	2	左	2	9	2	左	2.5				
6	32	1	9	2	左	1	2	5	右	2	1	9	随机	2				
6	33	1	1	10	随机	1	4	2	右	2	16	2	随机	3	15	2	随机	1
6	34	1	17	4	随机	0	20	1	随机	2	2	5	随机	0	1	7	随机	2
6	35	1	1	8	随机	1	17	5	随机	0	9	2	随机	1	7	2	随机	2
6	36	1	1	6	左	0	2	6	右	1	7	3	随机	1	9	2	随机	2
6	37	1	10	1	随机	4	21	4	随机	0	4	7	右	0	17	5	随机	1
6	38	1	1	6	左	0	1	6	右	2	7	3	随机	1	15	2	随机	1
6	39	1	1	10	随机	0	17	4	随机	0	21	2	随机	1	9	1	随机	1
6	40	1	1	10	随机	0	9	2	随机	0	7	3	随机	1	19	2	随机	1
6	41	1	1	10	随机	0	7	2	随机	0	21	3	随机	1	18	2	随机	1
6	42	1	1	5	右	0	15	3	随机	2	1	6	左	1	16	3	随机	1
6	43	1	9	2	随机	0	17	5	随机	0	21	3	随机	1	2	8	随机	1
6	44	1	7	2	随机	0	11	1	随机	1	1	7	随机	0	2	8	随机	1
6	45	1	1	10	随机	0	21	4	随机	0	2	4	随机	1				
6	46	1	15	2	随机	0	1	10	随机	0	7	4	左	2	9	2	随机	2
6	47	1	1	10	随机	0	17	5	随机	0	19	3	随机	2	7	2	随机	2
6	48	1	1	10	随机	0	9	2	随机	0	15	3	随机 	2	3	5	随机	2
6	49	1	1	10	随机	0	7	2	左	0	7	4	右	0	2	4	随机	2
6	50	1	1	10	随机	0	7	4	随机	0	11	2	随机	3	21	4	随机	3
7	1	1	1	5	右	0	8	1	左	2	1	4	左	2.5				
7	2	1	20	1	左	0	1	5	右	2	1	4	左	2	21	1	随机	3
7	3	1	1	5	左	0	1	5	右	2	18	1	随机	1				
7	4	1	18	3	随机	0	20	1	随机	2	1	7	随机	0				
7	5	1	1	6	随机	1	18	4	随机	0	9	2	随机	1				
7	6	1	1	5	左	0	1	5	右	1	20	1	随机	2	3	1	随机	1
7	7	1	10	1	随机	4	20	1	随机	0	1	10	随机	1				
7	8	1	1	5	左	0	1	6	右	0	8	1	随机	1				
7	9	1	1	7	随机	0	18	2	随机	0	21	2	随机	1	16	2	随机	1
7	10	1	1	11	随机	0	9	2	随机	0								
7	11	1	1	9	随机	0	8	2	随机	0	21	2	随机	1				
7	12	1	1	5	右	0	15	2	随机	2	1	6	左	1				
7	13	1	9	2	随机	0	2	5	随机	0	21	5	随机	1	20	1	随机	1
7	14	1	8	2	随机	0	13	1	随机	1	1	7	随机	0	21	3	随机	2
7	15	1	1	10	随机	0	19	2	随机	0	18	2	随机	1				
7	16	1	15	2	随机	0	1	8	随机	0	8	2	左	2	9	2	随机	2
7	17	1	1	10	随机	0	18	2	随机	0	21	2	随机	2				
7	18	1	1	10	随机	0	9	2	随机	0	15	2	随机 	2				
7	19	1	1	10	随机	0	8	2	左	0	8	2	右	0	20	1	随机	1
7	20	1	9	2	随机	0	18	4	随机	0	17	5	随机	2	16	4	随机	2
7	21	1	1	10	随机	0	13	1	左	0	10	1	右	3	21	3	随机	0
7	22	1	1	10	随机	0	15	2	随机	0	6	3	随机	2	20	1	随机	1
7	23	1	8	2	随机	0	18	3	随机	0	1	8	随机	2	5	3	随机	2
7	24	1	1	8	左	0	9	2	随机	2	15	2	随机	2	6	4	随机	2
7	25	1	1	10	随机	0	21	4	随机	0	8	2	随机	1	20	1	随机	2
7	26	1	1	8	随机	0	2	4	随机	0	11	2	随机	0	8	3	随机	1
7	27	1	1	10	随机	0	2	5	随机	0	21	2	随机	0				
7	28	1	1	10	随机	0	2	5	随机	0	15	2	随机	0				
7	29	1	1	10	随机	0	18	4	随机	0	8	2	随机	0	21	2	随机	1
7	30	1	2	4	随机	2	21	10	随机	0	11	2	随机	2	8	2	随机	2
7	31	1	1	10	右	0	21	5	左	2	9	2	左	2.5	20	1	随机	1
7	32	1	9	3	左	1	2	3	右	2	1	9	随机	2	5	3	随机	1
7	33	1	1	10	随机	0	2	6	随机	2	18	2	随机	1	15	1	随机	1
7	34	1	18	4	随机	0	21	2	随机	2	2	6	随机	0	1	7	随机	2
7	35	1	1	10	随机	1	18	2	随机	0	9	2	随机	1	8	5	随机	2
7	36	1	1	10	左	0	2	5	右	1	6	2	随机	1	9	2	随机	2
7	37	1	3	4	随机	3	5	4	随机	0	6	6	随机	0	4	5	随机	1
7	38	1	20	2	左	0	20	2	右	1	9	2	随机	1	1	13	随机	1
7	39	1	1	12	随机	0	18	2	随机	0	21	4	随机	1	9	1	随机	1
7	40	1	1	12	随机	0	9	2	随机	0	8	1	随机	1	4	5	随机	2
7	41	1	1	10	随机	0	8	2	随机	0	21	3	随机	1	5	5	随机	1
7	42	1	1	10	随机	0	15	3	随机	2	3	6	随机	1	20	1	随机	1
7	43	1	9	2	随机	0	2	8	随机	0	21	3	随机	1	4	7	随机	1
7	44	1	8	4	随机	0	12	1	随机	1	1	10	随机	0	2	6	随机	1
7	45	1	1	10	随机	0	21	6	随机	0	2	4	随机	1	20	1	随机	2
7	46	1	15	2	随机	0	1	10	随机	0	8	7	随机	1	9	2	随机	2
7	47	1	1	10	随机	0	18	5	随机	0	21	6	随机	2	8	1	随机	2
7	48	1	1	10	随机	0	9	2	随机	0	5	6	随机 	2	6	4	随机	2
7	49	1	1	8	随机	0	3	3	左	0	8	3	右	0	2	8	随机	2
7	50	1	9	2	随机	0	1	10	随机	0	13	3	随机	2	21	3	随机	3
8	1	1	1	9	随机	0	7	2	左	2								
8	2	1	20	1	左	0	1	7	随机	2	2	4	左	2				
8	3	1	1	8	随机	0	3	2	右	2	17	2	随机	1				
8	4	1	17	4	随机	0	20	1	随机	2	1	6	随机	0	16	2	随机	1
8	5	1	1	6	随机	1	17	5	随机	0	9	2	随机	1				
8	6	1	1	5	左	0	1	6	右	1	19	2	随机	1				
8	7	1	12	1	随机	4	20	1	随机	0	1	5	右	0	2	6	随机	1
8	8	1	1	5	左	0	1	6	右	0	7	1	随机	1	20	1	随机	2
8	9	1	1	8	随机	0	17	4	随机	0	21	2	随机	1				
8	10	1	1	12	随机	0	9	2	随机	0								
8	11	1	1	9	随机	0	7	2	随机	0	21	3	随机	1				
8	12	1	1	5	右	0	15	1	随机	2	1	6	左	1	2	3	随机	1
8	13	1	9	2	随机	0	17	5	随机	0	21	3	随机	1	3	5	随机	2
8	14	1	7	4	随机	0	11	1	随机	1	1	9	随机	0	12	1	随机	2
8	15	1	1	10	随机	0	21	3	随机	0	6	2	随机	1				
8	16	1	15	2	随机	0	1	7	随机	0	7	4	左	2	9	2	右	2
8	17	1	1	10	随机	0	17	3	随机	0	21	2	随机	2				
8	18	1	1	10	随机	0	9	2	随机	1	15	2	随机 	2	20	2	随机	2
8	19	1	1	8	随机	0	7	2	左	0	7	2	右	0	8	4	随机	2
8	20	1	9	4	随机	1	17	5	随机	0	18	4	随机	1	19	3	随机	2
8	21	1	1	6	右	0	12	1	左	0	12	1	右	3	21	8	随机	0
8	22	1	1	10	随机	0	15	3	随机	0	20	1	随机	2	18	2	随机	0
8	23	1	7	2	随机	0	6	4	随机	0	1	8	随机	2	5	3	随机	0
8	24	1	1	8	左	0	9	3	随机	0	15	2	随机	2	4	4	随机	1
8	25	1	1	10	随机	0	21	2	随机	0	7	2	随机	1	3	3	随机	1
8	26	1	1	8	随机	0	2	5	随机	0	11	2	随机	0	7	3	随机	1
8	27	1	1	10	随机	0	2	5	随机	0	21	2	随机	0	20	1	随机	1
8	28	1	1	10	随机	0	2	5	随机	0	15	3	随机	0				
8	29	1	1	10	随机	0	17	4	随机	0	7	2	随机	0	21	2	随机	1
8	30	1	2	7	随机	2	21	3	随机	0	11	2	随机	2	4	6	随机	1
8	31	1	1	10	右	0	21	5	左	2	9	2	左	2.5	20	2	随机	1
8	32	1	9	2	左	1	2	5	右	2	1	9	随机	2	18	3	随机	1
8	33	1	1	9	随机	0	2	5	右	2	17	4	随机	1	15	1	随机	1
8	34	1	17	4	随机	0	21	3	随机	2	2	5	随机	0	1	7	随机	2
